Game ID,Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,Single Player/ Multi Player,Download Size,Viewership (Thousands),Online/Offline,In game purchase,Price,Countries,In game voice/chat
8964OP,Dynasty Warriors 6,PS3,2007,Action,Tecmo Koei,0.18,0.07,0.41,0.04,0.71,59,31,7.3,49,"Koei, Omega Force",T,Single Player,21609,291,Online,Yes,49,30,No
8985EA,Two Worlds,X360,2007,Role-Playing,SouthPeak Games,0.41,0.22,0,0.07,0.7,50,44,5.5,182,Reality Pump,M,Single Player,2558,53,Offline,Yes,45,27,No
8046PJ,NCAA Football 08,X360,2007,Sports,Electronic Arts,0.65,0,0,0.05,0.7,81,30,7.8,44,EA Sports,E,Multi Player,30758,56,Offline,Yes,43,30,No
8076CB,Metal Gear Solid: Portable Ops Plus,PSP,2007,Action,Konami Digital Entertainment,0.26,0,0.26,0.17,0.69,65,19,7.5,27,Kojima Productions,T,Single Player,77553,353,Online,Yes,43,30,No
4875AV,MX vs. ATV Untamed,X360,2007,Racing,THQ,0.55,0.08,0,0.06,0.68,70,43,7.1,17,Rainbow Studios,E,Multi Player,9664,6,Offline,Yes,45,17,No
6795JD,Hot Shots Golf: Open Tee 2,PSP,2007,Sports,Sony Computer Entertainment,0.21,0.11,0.28,0.08,0.68,82,42,8.6,12,Clap Hanz,E,Multi Player,29066,52,Online,No,69,14,Yes
8776BR,Cars: Mater-National Championship,DS,2007,Racing,THQ,0.63,0,0,0.05,0.68,69,7,6.8,5,Rainbow Studios,E,Single Player,4129,40,Offline,Yes,49,30,No
4788VW,Spider-Man 3,PS3,2007,Platform,Activision,0.26,0.29,0.02,0.11,0.67,60,33,7,40,Treyarch,T,Multi Player,820,35,Online,Yes,50,20,Yes
4026DR,Unreal Tournament III,PS3,2007,Shooter,Midway Games,0.33,0.23,0,0.1,0.67,86,42,7.7,127,Epic Games,M,Multi Player,2188,7,Online,Yes,45,15,Yes
4803WX,Tony Hawk's Proving Ground,PS2,2007,Sports,Activision,0.55,0.02,0,0.09,0.66,65,6,6.6,17,Page 44 Studios,T,Single Player,5931,47,Online,No,66,16,No
8920RJ,The Darkness,PS3,2007,Shooter,Take-Two Interactive,0.2,0.33,0,0.13,0.66,80,35,7.7,107,Starbreeze,M,Single Player,100759,19,Offline,No,70,17,No
6643QZ,Ratatouille,PSP,2007,Action,THQ,0.22,0.27,0,0.16,0.66,64,7,7.1,7,Locomotive Games,E,Single Player,13150,107,Offline,No,68,10,No
1188XB,Wario: Master of Disguise,DS,2007,Platform,Nintendo,0.28,0.02,0.33,0.03,0.65,60,35,7.4,19,Suzak,E10+,Single Player,579,78,Offline,Yes,41,20,No
4547JW,MX vs. ATV Untamed,PSP,2007,Racing,THQ,0.35,0.18,0,0.12,0.65,59,12,,,Rainbow Studios,E,Single Player,6586,14,Offline,No,62,11,No
7640BF,Stuntman: Ignition,X360,2007,Racing,THQ,0.25,0.31,0,0.07,0.64,75,38,7.3,31,Paradigm Entertainment,T,Single Player,6246,35,Offline,Yes,42,26,No
7861WJ,NBA Live 08,PS3,2007,Sports,Electronic Arts,0.56,0.02,0.01,0.05,0.63,73,28,6.8,10,EA Canada,E,Single Player,88024,52,Online,No,69,15,No
9108WP,Juiced 2: Hot Import Nights,X360,2007,Racing,THQ,0.22,0.34,0,0.07,0.63,68,24,7.6,21,Juice Games,T,Single Player,1081,78,Online,Yes,43,10,No
1405FX,Sega Rally Revo,PS3,2007,Racing,Sega,0.07,0.42,0,0.14,0.63,75,40,7,20,SEGA Racing Studio,E,Single Player,9448,49,Online,Yes,44,26,No
5619JF,Shin Megami Tensei: Persona 3 FES,PS2,2007,Role-Playing,Tecmo Koei,0.22,0.2,0.16,0.05,0.63,89,25,8.3,296,Atlus Co.,M,Single Player,5169,36,Online,No,67,30,No
6252PB,Donkey Kong Barrel Blast,Wii,2007,Racing,Nintendo,0.19,0.26,0.11,0.06,0.62,46,34,6.8,26,Paon Corporation,E,Single Player,1492,30,Online,Yes,44,26,No
7211XO,NBA 2K8,PS2,2007,Sports,Take-Two Interactive,0.5,0.02,0,0.08,0.6,72,7,6,9,Visual Concepts,E,Multi Player,44651,51,Offline,Yes,47,14,No
1590FQ,The Golden Compass,DS,2007,Action,Sega,0.28,0.25,0,0.06,0.6,43,7,4.9,8,Artificial Mind and Movement,E10+,Single Player,12358,245,Offline,Yes,43,30,No
6568BJ,Major League Baseball 2K7,PS2,2007,Sports,Spike,0.29,0.23,0,0.08,0.6,71,5,,,Kush Games,E,Single Player,22139,49,Online,Yes,50,17,No
2284OZ,SimCity DS,DS,2007,Simulation,Electronic Arts,0.33,0.02,0.21,0.03,0.6,69,27,6.3,18,Aki Corp.,E,Single Player,2305,26,Online,Yes,48,26,No
9969JD,Blacksite: Area 51,X360,2007,Shooter,Midway Games,0.29,0.22,0,0.06,0.57,62,48,6.1,65,Midway Studios - Austin,T,Multi Player,17009,65,Offline,No,64,19,No
7351ZH,Spider-Man 3,X360,2007,Platform,Activision,0.49,0.04,0,0.04,0.57,63,61,7,53,Treyarch,T,Single Player,1561,119,Offline,Yes,49,27,No
6955RG,Tomb Raider: Anniversary,PSP,2007,Action,Eidos Interactive,0.21,0.22,0,0.13,0.57,78,32,8.2,28,Crystal Dynamics,T,Multi Player,67455,1624,Offline,Yes,40,18,No
5232HK,NCAA March Madness 07,PS2,2007,Sports,Electronic Arts,0.28,0.22,0,0.07,0.56,63,9,8.6,7,EA Canada,E,Multi Player,81959,64,Online,Yes,49,29,Yes
9848GW,Manhunt 2,PS2,2007,Action,Take-Two Interactive,0.27,0.21,0,0.07,0.56,67,22,7.8,53,Rockstar London,M,Single Player,20772,180,Offline,Yes,44,14,No
2928YW,Tony Hawk's Proving Ground,X360,2007,Sports,Activision,0.49,0.02,0,0.04,0.56,72,59,5.4,44,Neversoft Entertainment,T,Single Player,42503,35,Offline,No,70,10,No
3946KD,TMNT,X360,2007,Action,Ubisoft,0.48,0.03,0,0.05,0.56,58,31,6.3,32,Ubisoft Montreal,E10+,Single Player,67228,307,Offline,Yes,42,15,No
7638WE,No More Heroes,Wii,2007,Action,Rising Star Games,0.29,0.17,0.04,0.05,0.55,83,64,8.4,259,Grasshopper Manufacture,M,Single Player,14515,405,Online,No,66,27,No
2651WA,NBA 2K8,PS3,2007,Sports,Take-Two Interactive,0.5,0.01,0,0.05,0.55,81,18,6.8,19,Visual Concepts,E,Single Player,86175,91,Online,Yes,45,30,No
5932DG,Purr Pals,DS,2007,Simulation,THQ,0.18,0.35,0,0.02,0.55,67,4,6.8,6,Brain Toys,E,Single Player,4625,18,Online,Yes,45,22,No
4960EC,Tiger Woods PGA Tour 08,X360,2007,Sports,Electronic Arts,0.49,0.02,0,0.04,0.54,80,45,7.8,26,EA Salt Lake,E,Multi Player,37885,69,Online,No,60,17,Yes
6316AY,F.E.A.R.,PS3,2007,Shooter,Vivendi Games,0.18,0.26,0,0.1,0.54,72,31,7.4,64,Day 1 Studios,M,Single Player,16871,41,Offline,No,69,19,No
6195GJ,Hotel Dusk: Room 215,DS,2007,Adventure,Nintendo,0.26,0.04,0.22,0.03,0.54,78,57,8.6,102,Cing,T,Single Player,27177,80,Online,Yes,48,28,No
8780CR,Manhunt 2,Wii,2007,Action,Take-Two Interactive,0.25,0.23,0,0.06,0.53,62,38,7.1,46,Rockstar Toronto,M,Multi Player,40769,302,Online,No,70,24,Yes
2279YH,Tom Clancy's Ghost Recon Advanced Warfighter 2,PSP,2007,Shooter,Ubisoft,0.35,0.09,0,0.08,0.53,61,12,6.4,9,"High Voltage Software, Ubisoft Paris",T,Single Player,75509,80,Offline,Yes,50,26,No
9424JL,Stuntman: Ignition,PS3,2007,Racing,THQ,0.17,0.26,0,0.1,0.52,76,18,6.2,12,Paradigm Entertainment,T,Single Player,1056,22,Online,Yes,50,20,No
7728RU,The Golden Compass,PS2,2007,Action,Sega,0.13,0,0,0.39,0.52,46,10,5.2,6,Shiny Entertainment,E10+,Single Player,81637,186,Online,No,67,18,No
1911HE,NBA Live 08,X360,2007,Sports,Electronic Arts,0.47,0,0,0.04,0.52,73,37,5.3,19,EA Canada,E,Single Player,86061,71,Online,No,61,22,No
9558LG,Silent Hill: Origins,PSP,2007,Action,Konami Digital Entertainment,0.22,0.15,0.04,0.1,0.52,78,40,7.8,107,"Climax Group, Climax Studios",M,Multi Player,79698,1538,Offline,No,70,20,No
6780UL,Lair,PS3,2007,Action,Sony Computer Entertainment,0.36,0.03,0.08,0.04,0.51,53,55,6.4,229,"Factor 5, SCE/WWS",T,Single Player,57049,1301,Offline,No,61,17,No
7563EC,Ratatouille,PS3,2007,Action,THQ,0.09,0.32,0,0.1,0.51,55,8,4.8,4,Heavy Iron Studios,E,Multi Player,35679,1508,Online,No,64,14,Yes
6751GT,The BIGS,PS2,2007,Sports,Take-Two Interactive,0.25,0.19,0,0.06,0.51,71,4,4.8,4,Blue Castle Games,E,Multi Player,40736,23,Offline,Yes,41,11,No
8604LX,My Word Coach,Wii,2007,Misc,Ubisoft,0.46,0.01,0,0.04,0.51,68,8,,,Ubisoft,E,Single Player,1386,31,Online,No,66,15,No
6928CM,Ratatouille,Wii,2007,Action,THQ,0.43,0.03,0,0.04,0.5,62,16,6.7,12,Asobo Studio,E,Multi Player,4286,1148,Offline,No,66,26,No
8397TK,Picross DS,DS,2007,Puzzle,Nintendo,0.17,0.02,0.3,0.02,0.5,83,33,8.7,36,Jupiter Corporation,E,Single Player,664,78,Online,Yes,50,16,No
7378MV,Test Drive Unlimited,PSP,2007,Racing,Atari,0.08,0.27,0,0.15,0.5,80,18,7.3,29,Melbourne House,E10+,Single Player,1994,13,Online,Yes,45,16,No
5446KN,Dance Dance Revolution Universe 2,X360,2007,Simulation,Konami Digital Entertainment,0.46,0,0,0.04,0.5,65,10,7.4,5,Konami,E10+,Single Player,9102,35,Offline,Yes,49,10,No
2872QY,NBA Street Homecourt,X360,2007,Sports,Electronic Arts,0.45,0.01,0,0.04,0.5,80,42,8.2,30,EA Canada,E,Single Player,2039,37,Online,No,69,29,No
1478VG,Boogie,Wii,2007,Misc,Electronic Arts,0.43,0.03,0,0.04,0.49,57,37,5.3,54,EA Montreal,E10+,Multi Player,1787,36,Online,No,63,27,Yes
7500NJ,Fire Emblem: Radiant Dawn,Wii,2007,Strategy,Nintendo,0.27,0.03,0.17,0.03,0.49,78,36,8.7,180,Intelligent Systems,E10+,Single Player,958,32,Online,Yes,47,20,No
1189YB,Shrek the Third,PS2,2007,Action,Activision,0.4,0.02,0,0.07,0.48,56,18,6.1,9,Amaze Entertainment,E10+,Single Player,46933,187,Online,Yes,48,15,No
7718GO,Scene It? Lights Camera Action,X360,2007,Misc,Microsoft Game Studios,0.43,0.01,0,0.04,0.48,73,41,8.1,21,"Screenlife Games, WXP",T,Multi Player,147,59,Online,Yes,48,23,Yes
5508JP,Crash of the Titans,DS,2007,Action,Vivendi Games,0.42,0.02,0,0.04,0.48,73,8,5.9,10,Amaze Entertainment,E,Multi Player,59966,194,Online,No,70,26,Yes
7064BL,Dynasty Warriors Gundam,PS3,2007,Action,Tecmo Koei,0.14,0.01,0.31,0.02,0.47,60,29,6.9,16,"Koei, Omega Force",T,Single Player,85321,460,Online,No,63,13,No
7343OJ,Spider-Man 3,Wii,2007,Platform,Activision,0.42,0.02,0,0.04,0.47,53,39,5.3,29,Vicarious Visions,T,Single Player,2029,136,Online,No,68,19,No
6187PD,The Sims 2: Pets,Wii,2007,Simulation,Electronic Arts,0.41,0.02,0,0.04,0.47,65,15,7.3,4,Maxis,T,Single Player,5616,90,Offline,Yes,47,29,No
2472LA,Shadowrun,X360,2007,Role-Playing,Microsoft Game Studios,0.41,0.02,0,0.04,0.47,66,57,7.5,156,FASA Studio,M,Single Player,6985,43,Online,Yes,41,24,No
4373JR,Crazy Taxi: Fare Wars,PSP,2007,Racing,Sega,0.1,0.22,0.02,0.12,0.47,64,25,7.1,18,Sega,E10+,Single Player,6355,28,Offline,Yes,43,18,No
8028DM,Spider-Man: Friend or Foe,DS,2007,Action,Activision,0.43,0,0,0.04,0.47,55,12,,,Artificial Mind and Movement,E10+,Multi Player,63362,435,Online,No,63,29,Yes
8031AF,Spider-Man 3,DS,2007,Platform,Activision,0.41,0.02,0,0.04,0.47,79,21,6.5,17,Vicarious Visions,E10+,Multi Player,2006,141,Offline,No,64,11,No
5592RF,Harry Potter and the Order of the Phoenix,Wii,2007,Action,Electronic Arts,0.38,0.05,0,0.04,0.46,69,34,7.2,28,EA Games,E10+,Single Player,26884,284,Online,No,61,17,No
1386MX,Syphon Filter: Logan's Shadow,PSP,2007,Shooter,Sony Computer Entertainment,0.25,0.12,0,0.09,0.46,85,41,8.8,47,Sony Bend,T,Multi Player,45058,47,Online,Yes,43,29,Yes
9754FR,SingStar Amped,PS2,2007,Misc,Sony Computer Entertainment,0.23,0.18,0,0.06,0.46,76,20,,,SCEE London Studio,T,Multi Player,133,15,Online,No,60,14,No
5545FI,Crayola: Treasure Adventures,DS,2007,Puzzle,Ignition Entertainment,0.42,0.01,0,0.03,0.46,65,14,,,Crave,E,Multi Player,997,50,Offline,No,63,17,No
6968XB,MX vs. ATV Untamed,PS3,2007,Racing,THQ,0.35,0.06,0,0.05,0.46,67,33,6.1,8,Rainbow Studios,E,Multi Player,3282,7,Online,Yes,40,30,Yes
2393RK,The Golden Compass,X360,2007,Action,Sega,0.3,0.12,0,0.04,0.46,41,25,4.1,14,Shiny Entertainment,E10+,Single Player,13391,248,Offline,No,65,14,No
5815IE,The New York Times Crosswords,DS,2007,Puzzle,Majesco Entertainment,0.42,0,0,0.03,0.45,79,15,6.7,6,BudCat,T,Single Player,1844,26,Offline,Yes,44,24,No
9473BH,Burnout Dominator,PSP,2007,Racing,Electronic Arts,0.02,0.38,0.01,0.05,0.45,76,23,8.2,27,Criterion Games,E10+,Multi Player,8131,60,Online,Yes,49,20,Yes
4629KI,Crash of the Titans,Wii,2007,Action,Vivendi Games,0.39,0.02,0,0.03,0.45,69,16,5.8,22,Radical Entertainment,E10+,Single Player,37589,1081,Offline,Yes,44,14,No
3136EQ,Pirates of the Caribbean: At World's End,Wii,2007,Action,Disney Interactive Studios,0.39,0.02,0.01,0.04,0.45,53,17,7.2,17,Eurocom Entertainment Software,T,Single Player,78787,400,Online,Yes,40,18,No
4985HQ,Bee Movie Game,DS,2007,Action,Activision,0.41,0,0,0.03,0.45,58,9,,,Vicarious Visions,E,Single Player,17660,116,Online,Yes,40,19,No
2097IE,Sega Rally Revo,X360,2007,Racing,Sega,0.12,0.28,0,0.05,0.45,77,42,7.2,30,SEGA Racing Studio,E,Single Player,2667,43,Online,No,69,29,No
7427QM,Worms: Open Warfare 2,PSP,2007,Strategy,THQ,0.04,0.26,0,0.14,0.44,80,26,8.1,25,"Team 17, Two Tribes",E10+,Single Player,3283,8,Offline,No,62,21,No
8736QH,Tony Hawk's Proving Ground,PS3,2007,Sports,Activision,0.36,0.04,0,0.04,0.44,73,36,6.6,17,Neversoft Entertainment,T,Multi Player,94843,64,Offline,Yes,47,17,No
3817EM,The Darkness,X360,2007,Shooter,Take-Two Interactive,0.36,0.04,0.01,0.03,0.44,82,63,8.1,196,Starbreeze,M,Single Player,20305,14,Online,No,67,30,No
6302MO,Thrillville: Off the Rails,Wii,2007,Strategy,LucasArts,0.38,0.02,0,0.03,0.44,70,14,2.8,40,Frontier Developments,E10+,Single Player,2795,7,Offline,Yes,50,17,No
2884HV,Nicktoons: Attack of the Toybots,Wii,2007,Platform,THQ,0.4,0,0,0.03,0.43,60,4,6,8,Blue Tongue Entertainment,E,Single Player,571,31,Offline,No,62,28,No
6575MH,My Spanish Coach,DS,2007,Misc,Ubisoft,0.4,0,0,0.03,0.43,73,7,,,"Ubisoft, Sensory Sweep",E,Multi Player,584,27,Offline,Yes,50,24,No
9788OW,Def Jam Icon,PS3,2007,Action,Electronic Arts,0.16,0.19,0,0.08,0.42,68,38,4.4,40,EA Chicago,M,Single Player,22340,229,Offline,No,65,15,No
9038VO,The Legend of Spyro: The Eternal Night,PS2,2007,Platform,Vivendi Games,0.21,0.16,0,0.05,0.42,54,18,5.4,28,Krome Studios,E10+,Multi Player,783,63,Offline,Yes,45,18,No
4717HA,Pirates of the Caribbean: At World's End,PSP,2007,Action,Disney Interactive Studios,0.15,0.17,0,0.1,0.42,61,5,7,11,Eurocom Entertainment Software,T,Multi Player,92110,429,Offline,Yes,45,28,No
1365WA,Thrillville: Off the Rails,PS2,2007,Strategy,LucasArts,0.2,0.16,0,0.05,0.42,70,11,1.7,30,Frontier Developments,E10+,Multi Player,5514,18,Offline,Yes,41,26,No
5636OM,Pirates of the Caribbean: At World's End,PS2,2007,Action,Disney Interactive Studios,0.2,0.16,0,0.05,0.42,54,10,7,10,Eurocom Entertainment Software,T,Single Player,54225,184,Online,No,60,21,No
3657AB,Crash of the Titans,PS2,2007,Action,Vivendi Games,0.34,0.01,0,0.06,0.41,70,12,5.9,48,Radical Entertainment,E10+,Single Player,56362,254,Online,Yes,41,25,No
2297AC,TimeShift,X360,2007,Shooter,Vivendi Games,0.36,0.02,0,0.03,0.41,70,58,7.9,63,Saber Interactive,M,Single Player,45193,48,Offline,Yes,46,15,No
8801MC,Castlevania: The Dracula X Chronicles,PSP,2007,Platform,Konami Digital Entertainment,0.22,0.09,0.04,0.07,0.41,80,43,7.8,62,Konami,T,Single Player,444,73,Offline,No,68,10,No
9167BX,300: March to Glory,PSP,2007,Action,Warner Bros. Interactive Entertainment,0.27,0.08,0,0.07,0.41,55,31,7.1,14,Collision Studios,M,Single Player,56738,190,Offline,Yes,40,13,No
9490CM,Cars: Mater-National Championship,PS3,2007,Racing,THQ,0.37,0.01,0,0.03,0.41,63,8,4.8,4,Rainbow Studios,E,Multi Player,3551,74,Online,No,68,17,No
2822CN,BioShock,PC,2007,Shooter,Take-Two Interactive,0.01,0.39,0,0.02,0.41,96,44,8.5,3606,"Irrational Games, 2K Marin",M,Multi Player,39489,46,Offline,No,68,15,No
5632XJ,Medal of Honor Heroes 2,Wii,2007,Shooter,Electronic Arts,0.33,0.04,0.01,0.03,0.41,73,37,7.6,82,EA Canada,T,Multi Player,22239,78,Offline,No,66,29,No
9716MA,NiGHTS: Journey of Dreams,Wii,2007,Platform,Sega,0.32,0.02,0.04,0.03,0.41,69,47,8.5,55,"Sega, Sonic Team",E,Multi Player,367,20,Online,No,63,20,Yes
4319NB,Beowulf: The Game,X360,2007,Action,Ubisoft,0.36,0.01,0,0.03,0.4,51,23,4.7,30,Ubisoft Shanghai,M,Multi Player,101151,453,Online,No,63,15,Yes
4160JF,Overlord,X360,2007,Strategy,Codemasters,0.34,0.03,0.01,0.03,0.4,76,47,8.3,70,Triumph Studios,T,Multi Player,5944,31,Online,Yes,41,26,No
7289AG,Naruto: Path of the Ninja,DS,2007,Role-Playing,D3Publisher,0.37,0,0,0.03,0.4,57,18,7.2,9,TOSE,E10+,Single Player,6037,78,Offline,No,60,30,No
4133BY,Tomb Raider: Anniversary,X360,2007,Action,Eidos Interactive,0.12,0.22,0,0.05,0.39,77,33,8.3,39,Crystal Dynamics,T,Single Player,78867,1997,Online,Yes,50,30,No
6092FX,Fantastic Four: Rise of the Silver Surfer,PS2,2007,Action,Take-Two Interactive,0.19,0.15,0,0.05,0.39,36,7,6.4,17,7 Studios,T,Single Player,65806,1999,Online,No,64,13,No
5259GY,Juiced 2: Hot Import Nights,PS2,2007,Racing,THQ,0.19,0.15,0.01,0.05,0.39,66,4,6.7,10,Juice Games,T,Multi Player,6587,36,Online,No,67,10,No
6077YR,Tiger Woods PGA Tour 08,PS2,2007,Sports,Electronic Arts,0.19,0.15,0,0.05,0.39,65,10,,,EA Salt Lake,E,Single Player,13840,79,Offline,Yes,45,17,No
9956XR,Looney Tunes: Acme Arsenal,PS2,2007,Action,Warner Bros. Interactive Entertainment,0.19,0.15,0,0.05,0.38,38,10,3.9,7,Red Tribe,E10+,Multi Player,69712,118,Offline,Yes,46,20,No
2751YN,NCAA Football 08,PS3,2007,Sports,Electronic Arts,0.35,0,0,0.03,0.38,77,13,7.9,28,EA Sports,E,Single Player,27589,10,Online,Yes,47,24,No
5125RL,Brunswick Pro Bowling,Wii,2007,Sports,505 Games,0.35,0.01,0,0.03,0.38,52,11,5.4,23,Point of View,E,Multi Player,43596,9,Offline,No,68,16,No
9098RS,Tamagotchi Connection: Corner Shop 3,DS,2007,Simulation,Atari,0.06,0,0.31,0.01,0.38,57,4,,,NanaOn-Sha,E,Single Player,9035,43,Online,No,67,28,No
8395NZ,MX vs. ATV Untamed,PS2,2007,Racing,THQ,0.32,0.01,0,0.05,0.38,53,13,8.2,5,Rainbow Studios,E,Multi Player,10080,23,Offline,Yes,44,18,No
7834LO,The Dog Island,Wii,2007,Adventure,Ubisoft,0.34,0.01,0,0.03,0.38,70,4,8.1,12,Yuke's,E,Single Player,51372,2,Offline,Yes,44,24,No
1393SA,Tiger Woods PGA Tour 08,PSP,2007,Sports,Electronic Arts,0.14,0.15,0,0.09,0.38,72,8,,,EA Salt Lake,E,Single Player,95270,79,Online,No,62,30,No
6514ZK,Kingdom Under Fire: Circle of Doom,X360,2007,Role-Playing,Microsoft Game Studios,0.18,0.12,0.04,0.03,0.37,55,44,5.9,49,Blueside,M,Single Player,6452,11,Offline,No,60,22,No
6804OI,Spider-Man: Friend or Foe,PS2,2007,Action,Activision,0.31,0.01,0,0.05,0.37,62,15,8.3,19,Next Level Games,E10+,Single Player,28018,1796,Online,Yes,40,28,No
8617AP,Skate,PS3,2007,Sports,Electronic Arts,0.29,0.04,0,0.03,0.37,85,31,8.2,57,EA Black Box,T,Single Player,77645,14,Offline,Yes,45,19,No
1198KI,The BIGS,Wii,2007,Sports,Take-Two Interactive,0.34,0,0,0.03,0.37,66,15,7.1,14,Blue Castle Games,E,Single Player,51941,8,Offline,No,67,25,No
7119IG,Juiced 2: Hot Import Nights,PSP,2007,Racing,THQ,0.06,0.2,0,0.11,0.37,73,6,7.8,11,Juice Games,T,Single Player,2367,63,Online,No,67,12,No
5696PT,The Legend of Spyro: The Eternal Night,DS,2007,Platform,Vivendi Games,0.32,0.02,0,0.03,0.37,56,4,2.7,6,Amaze Entertainment,E,Single Player,825,60,Online,No,69,16,No
4865IB,Harry Potter and the Order of the Phoenix,PSP,2007,Action,Electronic Arts,0.1,0.17,0,0.1,0.37,52,11,7.6,20,EA Games,E10+,Multi Player,14912,467,Offline,Yes,45,10,No
6866GT,The Sims 2: Castaway,PS2,2007,Simulation,Electronic Arts,0.3,0.01,0,0.05,0.37,71,17,8,15,EA Redwood Shores,T,Single Player,9199,33,Online,No,70,30,No
6136TF,TMNT,Wii,2007,Action,Ubisoft,0.3,0.03,0,0.03,0.36,60,17,5.9,11,Ubisoft Montreal,E10+,Multi Player,38782,319,Offline,Yes,50,16,No
1196BY,Worms: Open Warfare 2,DS,2007,Strategy,THQ,0.07,0.24,0,0.04,0.35,81,25,9.1,22,"Team 17, Two Tribes",E10+,Single Player,988,69,Online,Yes,43,24,No
4657TU,College Hoops 2K8,PS2,2007,Sports,Take-Two Interactive,0.17,0.13,0,0.04,0.35,66,4,,,Visual Concepts,E,Single Player,21012,17,Online,Yes,49,23,No
5450FZ,Chicken Shoot,Wii,2007,Action,Zoo Digital Publishing,0.32,0,0,0.02,0.35,27,9,4.8,26,Destination Software,E10+,Single Player,102263,193,Offline,Yes,46,21,No
3229YL,Def Jam Icon,X360,2007,Action,Electronic Arts,0.3,0.01,0,0.03,0.34,69,48,6.3,108,EA Chicago,M,Single Player,101234,1792,Offline,Yes,42,13,No
5835UJ,Pirates of the Caribbean: At World's End,DS,2007,Action,Disney Interactive Studios,0.3,0.01,0.01,0.03,0.34,66,14,,,Amaze Entertainment,E10+,Multi Player,80900,302,Online,No,67,13,Yes
6445ZO,Battalion Wars 2,Wii,2007,Strategy,Nintendo,0.22,0.02,0.08,0.02,0.34,75,38,7.6,45,Kuju Entertainment,T,Single Player,1414,41,Offline,No,65,28,No
8963LA,Conan,PS3,2007,Action,THQ,0.13,0.15,0,0.05,0.34,69,35,7.2,40,Nihilistic,M,Single Player,98053,718,Online,No,66,21,No
5514JP,Puzzle Quest: Challenge of the Warlords,DS,2007,Puzzle,D3Publisher,0.28,0,0.03,0.02,0.34,82,41,8.7,32,1st Playable Productions,E10+,Multi Player,166,15,Offline,No,63,11,No
6110OL,Pirates of the Caribbean: At World's End,X360,2007,Action,Disney Interactive Studios,0.29,0.02,0,0.03,0.34,58,42,5.3,21,Eurocom Entertainment Software,T,Single Player,24911,382,Offline,No,64,29,No
8416AV,The Eye of Judgment,PS3,2007,Misc,Sony Computer Entertainment,0.28,0,0.02,0.03,0.33,75,43,8.2,51,SCEJ,T,Single Player,318,65,Offline,No,63,22,No
8837PQ,Mega Man ZX Advent,DS,2007,Platform,Capcom,0.22,0,0.09,0.02,0.33,78,27,8.6,32,Inti Creates,E10+,Single Player,1795,59,Online,Yes,40,19,No
1924LQ,Bee Movie Game,Wii,2007,Action,Activision,0.3,0.01,0,0.03,0.33,62,16,7.6,7,Smart Bomb Interactive,E,Single Player,80839,225,Online,Yes,47,27,No
5205VK,Planet Puzzle League,DS,2007,Puzzle,Nintendo,0.14,0.01,0.16,0.01,0.33,86,25,8.2,15,Intelligent Systems,E,Single Player,606,83,Offline,No,66,30,No
5609QJ,Naruto: Rise of a Ninja,X360,2007,Action,Ubisoft,0.29,0.01,0,0.03,0.33,78,35,8.6,84,Ubisoft Montreal,T,Multi Player,73647,1673,Offline,Yes,44,19,No
2994QX,Etrian Odyssey,DS,2007,Role-Playing,Nintendo,0.19,0.02,0.09,0.02,0.33,75,30,8.5,37,"Lancarse, Atlus",T,Single Player,4322,78,Online,Yes,48,21,No
5466KH,SSX Blur,Wii,2007,Sports,Electronic Arts,0.29,0.01,0,0.03,0.33,74,52,8.1,60,EA Montreal,E,Multi Player,42016,78,Online,No,65,21,No
1617JE,EA Playground,DS,2007,Sports,Electronic Arts,0.29,0.01,0,0.03,0.33,60,8,7.6,13,Piranha Games,E,Single Player,19649,45,Online,Yes,42,29,No
3408XD,Eternal Sonata,X360,2007,Role-Playing,Atari,0.19,0.04,0.08,0.02,0.32,79,56,7.9,97,Tri-Crescendo,T,Single Player,4270,112,Online,No,66,14,No
5698HN,Dance Dance Revolution Universe,X360,2007,Simulation,Konami Digital Entertainment,0.3,0,0,0.02,0.32,74,26,8.8,5,Konami,E10+,Multi Player,9348,74,Offline,No,60,19,No
4615EN,"Warhammer 40,000: Squad Command",PSP,2007,Strategy,THQ,0.11,0.13,0,0.08,0.32,67,25,7.6,26,RedLynx,T,Single Player,1216,19,Online,Yes,46,24,No
6124DZ,Beautiful Katamari,X360,2007,Puzzle,Namco Bandai Games,0.14,0.02,0.15,0.02,0.32,73,52,7,40,Now Production,E,Multi Player,166,32,Online,Yes,42,17,No
5315NS,Folklore,PS3,2007,Role-Playing,Sony Computer Entertainment,0.2,0.04,0.05,0.03,0.32,75,55,8.2,145,"Game Republic, JapanStudio",T,Single Player,4503,8,Online,Yes,44,20,No
6278NF,Clive Barker's Jericho,X360,2007,Shooter,Codemasters,0.28,0.01,0,0.02,0.32,63,46,7.4,70,"Mercury Steam, Alchemic Productions",M,Multi Player,34570,75,Offline,Yes,44,13,No
6790ZL,Crash of the Titans,X360,2007,Action,Vivendi Games,0.27,0.02,0,0.02,0.32,65,25,6.3,39,Radical Entertainment,E10+,Single Player,94760,483,Online,No,68,14,No
5623SZ,Shrek the Third,PSP,2007,Action,Activision,0.08,0.15,0,0.09,0.31,57,8,,,Amaze Entertainment,E10+,Multi Player,86864,328,Online,Yes,42,19,No
